institute_code,institute_name,branch_code,branch,course_name,status,category,rank,score,gender,quota,category1,year,cap_round
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210,ME/M.Tech,Structural Engineering [Non Sponsored],Government-Aided Autonomous,GOPENS,819,18.61,G,S,OPEN,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210,ME/M.Tech,Structural Engineering [Non Sponsored],Government-Aided Autonomous,GSCS,1668,13.09,G,S,SC,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210,ME/M.Tech,Structural Engineering [Non Sponsored],Government-Aided Autonomous,GNT1S,1592,13.43,G,S,NT1,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210,ME/M.Tech,Structural Engineering [Non Sponsored],Government-Aided Autonomous,GOBCS,1455,14.12,G,S,OBC,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210,ME/M.Tech,Structural Engineering [Non Sponsored],Government-Aided Autonomous,GSEBCS,1452,14.12,G,S,SEBC,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,ME/M.Tech,Information Technology [Non Sponsored],Government-Aided Autonomous,GOPENS,3126,8.12,G,S,OPEN,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,ME/M.Tech,Information Technology [Non Sponsored],Government-Aided Autonomous,GSCS,5231,0.74,G,S,SC,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202026710,ME/M.Tech,Computer Networks and Information Security [Non Sponsored],Government-Aided Autonomous,GOPENS,2723,9.33,G,S,OPEN,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202026710,ME/M.Tech,Computer Networks and Information Security [Non Sponsored],Government-Aided Autonomous,GSCS,2877,8.92,G,S,SC,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202026710,ME/M.Tech,Computer Networks and Information Security [Non Sponsored],Government-Aided Autonomous,GOBCS,3782,6.17,G,S,OBC,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,ME/M.Tech,Instrumentation Engineering [Non Sponsored],Government-Aided Autonomous,GOPENS,5059,1.67,G,S,OPEN,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202062010,ME/M.Tech,VLSI and Embedded Systems Design [Non Sponsored],Government-Aided Autonomous,GOPENS,3483,7.0,G,S,OPEN,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202062110,ME/M.Tech,Mechanical Engineering (CAD/CAM) [Non Sponsored],Government-Aided Autonomous,GOPENS,3279,7.67,G,S,OPEN,2025,1
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202062410,ME/M.Tech,Mechanical - Product Life Cycle Management [Non Sponsored],Government-Aided Autonomous,GOPENS,3934,5.67,G,S,OPEN,2025,1
2021,"University Department of Chemical Technology, Aurangabad",202089610,ME/M.Tech,Textile Technology [Non Sponsored],Government-Aided Autonomous,GOPENS,3297,7.67,G,S,OPEN,2025,1
2021,"University Department of Chemical Technology, Aurangabad",202150310,ME/M.Tech,Food Technology [Non Sponsored],University Department,GOPENS,3522,7.0,G,S,OPEN,2025,1
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",202153310,ME/M.Tech,Drugs & Pharmaceuticals [Non Sponsored],University Department,GOPENS,412,92.28,G,S,OPEN,2025,1
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",202153310,ME/M.Tech,Drugs & Pharmaceuticals [Non Sponsored],University Department,GOBCS,417,49.13,G,S,OBC,2025,1
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Religious Minority - Muslim,GOPENS,4871,2.59,G,S,OPEN,2025,1
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,3772,6.19,G,S,OPEN,2025,1
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSCS,3908,5.84,G,S,SC,2025,1
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,GOPENS,5261,0.64,G,S,OPEN,2025,1
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided,GOPENS,5137,1.33,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211261210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided,GOPENS,1876,12.33,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211321210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,4223,4.81,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211321210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GNT1S,5098,1.36,G,S,NT1,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211325410,ME/M.Tech,Computer Science and Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,2141,11.04,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211325410,ME/M.Tech,Computer Science and Technology [Non Sponsored],Un-Aided Autonomous,GSCS,2568,9.74,G,S,SC,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211325410,ME/M.Tech,Computer Science and Technology [Non Sponsored],Un-Aided Autonomous,GOBCS,3244,7.79,G,S,OBC,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211338010,ME/M.Tech,Electrical Drives and Control [Non Sponsored],Un-Aided Autonomous,GOPENS,5119,1.33,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211338010,ME/M.Tech,Electrical Drives and Control [Non Sponsored],Un-Aided Autonomous,GSCS,5239,0.67,G,S,SC,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211347510,ME/M.Tech,Polymer Science and Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,3960,5.67,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211350410,ME/M.Tech,Food Processing Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,1767,12.67,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211361210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,2628,9.67,G,S,OPEN,2025,1
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211394910,ME/M.Tech,Artificial Intelligence and Machine Learning [Non Sponsored],Un-Aided Autonomous,GOPENS,3689,6.49,G,S,OPEN,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211397010,ME/M.Tech,Computer Science and Engineering (Data Science and Analytics) [Non Sponsored],Un-Aided Autonomous,GOPENS,4178,5.0,G,S,OPEN,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,1421,14.33,G,S,OPEN,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,2429,10.33,G,S,SC,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GVJS,2658,9.64,G,S,VJ,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4717,3.08,G,S,OBC,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211424210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3234,7.79,G,S,OPEN,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211424210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,4445,4.01,G,S,SC,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211424210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4572,3.6,G,S,OBC,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211437210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous,GOPENS,4463,4.0,G,S,OPEN,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211437210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous,GSCS,5010,1.96,G,S,SC,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211461210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3374,7.33,G,S,OPEN,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211461210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,4472,4.0,G,S,SC,2025,1
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211463010,ME/M.Tech,Automotive Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,4376,4.33,G,S,OPEN,2025,1
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",211495110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GOPENS,1663,13.09,G,S,OPEN,2025,1
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",211495110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GSCS,2632,9.64,G,S,SC,2025,1
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",211495110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GSTS,4995,2.0,G,S,ST,2025,1
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",211495110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GVJS,1821,12.4,G,S,VJ,2025,1
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",211495110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GSEBCS,4628,3.43,G,S,SEBC,2025,1
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212721210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,3672,6.53,G,S,OPEN,2025,1
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212724210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,GOPENS,5224,0.74,G,S,OPEN,2025,1
2129,"M.S. Bidve Engineering College, Latur",212761610,ME/M.Tech,Manufacturing Processing Engineering [Non Sponsored],Un-Aided,GOPENS,4564,3.67,G,S,OPEN,2025,1
2129,"M.S. Bidve Engineering College, Latur",212921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,702,19.99,G,S,OPEN,2025,1
2129,"M.S. Bidve Engineering College, Latur",212921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSCS,3657,6.53,G,S,SC,2025,1
2129,"M.S. Bidve Engineering College, Latur",212921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GNT2S,1190,15.85,G,S,NT2,2025,1
2129,"M.S. Bidve Engineering College, Latur",212921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOBCS,777,18.96,G,S,OBC,2025,1
2129,"M.S. Bidve Engineering College, Latur",212921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSEBCS,3077,8.26,G,S,SEBC,2025,1
2129,"M.S. Bidve Engineering College, Latur",212924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,2046,11.37,G,S,OPEN,2025,1
2129,"M.S. Bidve Engineering College, Latur",212924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,2824,9.0,G,S,SC,2025,1
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",212937010,ME/M.Tech,Electronics and Communication Engineering [Non Sponsored],Un-Aided,GOPENS,3385,7.33,G,S,OPEN,2025,1
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213024210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,GOPENS,4952,2.27,G,S,OPEN,2025,1
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213024210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,GOBCS,5026,1.94,G,S,OBC,2025,1
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213024210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,PWDOPENS,1705,13.0,P,S,OPEN,2025,1
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213037210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided,GOPENS,4455,4.0,G,S,OPEN,2025,1
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213037210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided,GSCS,4487,4.0,G,S,SC,2025,1
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213090410,ME/M.Tech,Mechanical Engineering Design [Non Sponsored],Un-Aided,GOPENS,4925,2.33,G,S,OPEN,2025,1
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213329410,ME/M.Tech,Control System Engineering [Non Sponsored],Un-Aided,GOPENS,3951,5.67,G,S,OPEN,2025,1
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213329410,ME/M.Tech,Control System Engineering [Non Sponsored],Un-Aided,GSCS,4851,2.67,G,S,SC,2025,1
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213339310,ME/M.Tech,Digital Communications [Non Sponsored],Un-Aided,GOPENS,3941,5.67,G,S,OPEN,2025,1
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213361610,ME/M.Tech,Manufacturing Processing Engineering [Non Sponsored],Un-Aided,GOPENS,3856,6.0,G,S,OPEN,2025,1
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213391510,ME/M.Tech,Computer Science and Information Technology [Non Sponsored],Un-Aided,GOPENS,4504,3.89,G,S,OPEN,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213395110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided,GOPENS,1912,12.05,G,S,OPEN,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213395110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided,GSCS,2437,10.33,G,S,SC,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213395110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided,GOBCS,3081,8.26,G,S,OBC,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213395110,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering) [Non Sponsored],Un-Aided,GSEBCS,3427,7.22,G,S,SEBC,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,2548,9.89,G,S,OPEN,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,2650,9.64,G,S,SC,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213429210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GOPENS,3721,6.33,G,S,OPEN,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213429210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GSCS,3961,5.67,G,S,SC,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213490710,ME/M.Tech,Advanced Mfg & Mechanical System design [Non Sponsored],Un-Aided Autonomous,GOPENS,4187,5.0,G,S,OPEN,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213495410,ME/M.Tech,Computer Science and Engineering (Cyber Security) [Non Sponsored],Un-Aided Autonomous,GOPENS,4209,4.87,G,S,OPEN,2025,1
2134,"Peoples Education Society's College of Engineering, Aurangabad",213495410,ME/M.Tech,Computer Science and Engineering (Cyber Security) [Non Sponsored],Un-Aided Autonomous,GSCS,4778,2.92,G,S,SC,2025,1
2136,"Aditya Engineering College , Beed",213496810,ME/M.Tech,Electronics and Communication (VLSI Design) [Non Sponsored],Un-Aided Autonomous,GOPENS,4343,4.33,G,S,OPEN,2025,1
2136,"Aditya Engineering College , Beed",213626010,ME/M.Tech,Software Engineering [Non Sponsored],Un-Aided,GOPENS,5217,0.97,G,S,OPEN,2025,1
2136,"Aditya Engineering College , Beed",213637210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided,GOPENS,3759,6.33,G,S,OPEN,2025,1
2136,"Aditya Engineering College , Beed",213637210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided,GSCS,4838,2.67,G,S,SC,2025,1
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213660410,ME/M.Tech,CAD-CAM [Non Sponsored],Un-Aided,GOPENS,4781,2.92,G,S,OPEN,2025,1
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213829210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided,GOPENS,4179,5.0,G,S,OPEN,2025,1
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213829210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided,GSCS,4278,4.67,G,S,SC,2025,1
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",213861210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided,GOPENS,3959,5.67,G,S,OPEN,2025,1
2516,International Centre Of Excellence In Engineering  and Management (ICEEM),214619710,ME/M.Tech,Water Resource Engineering [Non Sponsored],Un-Aided,GOPENS,3590,6.82,G,S,OPEN,2025,1
2516,International Centre Of Excellence In Engineering  and Management (ICEEM),214619710,ME/M.Tech,Water Resource Engineering [Non Sponsored],Un-Aided,GOBCS,4132,5.15,G,S,OBC,2025,1
2516,International Centre Of Excellence In Engineering  and Management (ICEEM),214619710,ME/M.Tech,Water Resource Engineering [Non Sponsored],Un-Aided,GSEBCS,4238,4.77,G,S,SEBC,2025,1
2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",251624210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,GOPENS,4585,3.6,G,S,OPEN,2025,1
2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",253324210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided,GOPENS,3784,6.17,G,S,OPEN,2025,1
